id,latitude,longitude,place
ci38602226,36.1041667,-117.8621667,"10km NE of Coso Junction, CA"
ci38602234,35.6026667,-117.455,"19km SSW of Searles Valley, CA"
ci38602282,36.4471667,-117.95,"19km SE of Lone Pine, CA"
ci38602298,33.7086667,-116.7666667,"6km SW of Idyllwild, CA"
ci38602314,33.5026667,-116.7835,"10km NE of Aguanga, CA"
ci38602354,33.2228333,-116.74,"3km SE of Lake Henshaw, CA"
ci38602394,34.3628333,-116.449,"28km N of Yucca Valley, CA"
ci38602426,35.7075,-117.5081667,"12km SW of Searles Valley, CA"
hv72045002,19.21433258,-155.466507,"1 km NE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72045012,19.22500038,-155.2449951,"24 km S of Volcano, Hawaii"
hv72045017,19.15399933,-155.2611694,"Island of Hawaii, Hawaii"
hv72045072,19.18000031,-155.465332,"2 km SSE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72045172,19.47483253,-155.6623383,"21 km E of Honaunau-Napoopoo, Hawaii"
hv72045192,19.34566667,-155.11,"13 km SSE of Fern Forest, Hawaii"
hv72045197,19.53,-155.2145,"9 km NNE of Volcano, Hawaii"
hv72045207,19.18050003,-155.4649963,"2 km SSE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72045277,19.40200043,-155.2711639,"5 km SW of Volcano, Hawaii"
hv72045532,19.38666725,-155.2506714,"Hawaii region, Hawaii"
hv72045537,19.222,-155.3888333,"9 km ENE of PÃ„Âhala, Hawaii"
hv72045772,19.41116714,-155.2756653,"5 km SW of Volcano, Hawaii"
hv72045827,19.40483284,-155.2833405,"6 km SW of Volcano, Hawaii"
hv72045912,19.39883333,-155.2778333,"6 km SW of Volcano, Hawaii"
hv72045917,19.38666667,-155.2493333,"6 km SSW of Volcano, Hawaii"
hv72046502,19.3579998,-155.130661,"11 km S of Fern Forest, Hawaii"
hv72046662,19.32550049,-155.3775024,"Hawaii region, Hawaii"
hv72046797,19.44166756,-155.6184998,"25 km E of Honaunau-Napoopoo, Hawaii"
hv72046837,19.37433243,-155.2938385,"9 km SW of Volcano, Hawaii"
hv72046867,19.2345,-155.3985,"9 km ENE of PÃ„Âhala, Hawaii"
hv72046872,19.22266579,-155.3916626,"9 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72047392,19.31216621,-155.8800049,"16 km S of Honaunau-Napoopoo, Hawaii"
hv72047467,19.12400055,-155.4624939,"8 km S of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72047472,19.15066667,-155.4553333,"6 km SSE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72047542,19.43316667,-155.6176667,"26 km E of Honaunau-Napoopoo, Hawaii"
hv72047717,19.19149971,-155.4768372,"Island of Hawaii, Hawaii"
hv72047797,19.4025,-155.2833333,"6 km SW of Volcano, Hawaii"
hv72047802,19.4005,-155.2845,"Island of Hawaii, Hawaii"
hv72047912,19.1886673,-155.4629974,"2 km SE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048022,19.22416687,-155.4203339,"6 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048047,19.19166756,-155.4611664,"2 km SE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048057,19.22033333,-155.3966667,"Island of Hawaii, Hawaii"
hv72048092,19.21566582,-155.4133301,"7 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048342,19.1685009,-155.4519958,"4 km SE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048372,19.19683266,-155.5011597,"2 km WSW of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048392,19.18549919,-155.4579926,"2 km SE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048452,19.21899986,-155.505661,"3 km WNW of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048477,19.23033333,-155.4198303,"6 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048617,19.20516586,-155.4296722,"5 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048642,19.18516731,-155.4363403,"4 km ESE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048657,19.15550041,-155.4564972,"5 km SSE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048717,19.38433333,-155.4213333,"20 km WSW of Volcano, Hawaii"
hv72048747,19.18983269,-155.4570007,"2 km ESE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048822,19.31533241,-155.5130005,"12 km NNW of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048827,19.22750092,-155.4151611,"7 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048852,19.1566658,-155.4706726,"5 km S of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72048912,19.16883278,-155.4598389,"Hawaii region, Hawaii"
hv72049002,19.47316742,-155.5793304,"30 km E of Honaunau-Napoopoo, Hawaii"
hv72049157,19.22100067,-155.4168396,"6 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72049272,19.47283333,-155.599,"27 km E of Honaunau-Napoopoo, Hawaii"
hv72049297,19.21133423,-155.4100037,"7 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72049322,19.21949959,-155.3999939,"8 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72049402,19.38466644,-155.2794952,"8 km SW of Volcano, Hawaii"
hv72049482,19.21466637,-155.389328,"9 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72049517,19.44283295,-155.616333,"26 km E of Honaunau-Napoopoo, Hawaii"
hv72049562,19.19499969,-155.4671631,"1 km SE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72049612,19.20983315,-155.3820038,"10 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72049652,19.19133377,-155.3769989,"10 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72049692,19.20433426,-155.5025024,"2 km W of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72049762,19.19666672,-155.4394989,"4 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72049932,19.20216751,-155.386673,"9 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72049962,19.33666667,-155.1931667,"12 km SSE of Volcano, Hawaii"
hv72049967,19.448,-155.6243333,"25 km E of Honaunau-Napoopoo, Hawaii"
hv72049972,19.40733333,-155.2796667,"6 km SW of Volcano, Hawaii"
hv72050017,19.47783279,-155.5735016,"30 km E of Honaunau-Napoopoo, Hawaii"
hv72050077,19.16016579,-155.4621735,"5 km SSE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72050247,19.20316696,-155.4723358,"0 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72050277,19.22516667,-155.4095,"7 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72050327,19.21516609,-155.4064941,"7 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72050472,19.18283272,-155.4505005,"3 km SE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72050657,19.4985,-155.4918333,"27 km WNW of Volcano, Hawaii"
hv72050717,19.20299911,-155.4364929,"4 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72050797,19.17733383,-155.4640045,"3 km SSE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72050832,19.38566589,-155.2351685,"6 km S of Volcano, Hawaii"
hv72050837,19.21999931,-155.4273376,"5 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72051107,19.21683311,-155.4313354,"5 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72051127,19.22066689,-155.4243317,"6 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72051227,19.20233345,-155.4688263,"1 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72051287,19.24016762,-155.4089966,"8 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
hv72051612,19.47116661,-155.5896606,"28 km E of Honaunau-Napoopoo, Hawaii"
hv72051687,19.23033333,-155.4103394,"7 km ENE of PÃ„Âhala, Hawaii"
hv72051757,19.23883247,-155.3933258,"9 km ENE of PÃ„Âhala, Hawaii"
hv72051802,19.33416748,-155.1301727,"14 km S of Fern Forest, Hawaii"
hv72051872,19.21699905,-155.4081726,"7 km ENE of PÃ„Âhala, Hawaii"
hv72051932,19.41500092,-155.2746735,"5 km SW of Volcano, Hawaii"
hv72052097,19.40749931,-155.2926636,"7 km WSW of Volcano, Hawaii"
hv72052107,19.33383333,-155.1928333,"12 km SSE of Volcano, Hawaii"
hv72052112,19.45999908,-155.3580017,"13 km W of Volcano, Hawaii"
hv72052177,19.36833382,-155.1926727,"9 km SSE of Volcano, Hawaii"
hv72052237,19.17516708,-155.4588318,"3 km SE of PÃ„Âhala, Hawaii"
hv72052352,19.23966599,-155.3995056,"9 km ENE of PÃ„Âhala, Hawaii"
hv72052472,19.2171669,-155.3846741,"10 km E of PÃ„Âhala, Hawaii"
hv72052532,19.4734993,-155.6088409,"26 km E of Honaunau-Napoopoo, Hawaii"
hv72052897,19.21766663,-155.4078369,"7 km ENE of PÃ„Âhala, Hawaii"
hv72053112,19.19716667,-155.4693333,"1 km ESE of PÄhala, Hawaii"
hv72053127,19.18616676,-155.4705048,"2 km SSE of PÄhala, Hawaii"
hv72053132,19.49533333,-155.5818333,"30 km E of Honaunau-Napoopoo, Hawaii"
hv72053217,19.40166664,-155.2684937,"5 km SW of Volcano, Hawaii"
hv72053322,19.20583344,-155.4043274,"7 km E of PÄhala, Hawaii"
hv72053507,19.475,-155.5983333,"28 km E of Honaunau-Napoopoo, Hawaii"
hv72053617,19.16666603,-155.4889984,"4 km SSW of PÄhala, Hawaii"
hv72053642,19.20866585,-155.4078369,"Island of Hawaii, Hawaii"
hv72053662,19.50683333,-155.4675,"25 km WNW of Volcano, Hawaii"
hv72053677,19.51,-155.473,"26 km WNW of Volcano, Hawaii"
hv72053737,19.36983333,-155.0916667,"11 km SSE of Fern Forest, Hawaii"
hv72053742,19.17533302,-155.4731598,"3 km S of PÄhala, Hawaii"
hv72053807,19.19316673,-155.5019989,"2 km WSW of PÄhala, Hawaii"
hv72053857,19.22516632,-155.4255066,"6 km ENE of PÄhala, Hawaii"
hv72053947,19.45066643,-155.6094971,"26 km E of Honaunau-Napoopoo, Hawaii"
hv72053997,19.23016739,-155.49617,"3 km NNW of PÄhala, Hawaii"
hv72054057,19.16150093,-155.4816742,"4 km S of PÄhala, Hawaii"
hv72054062,19.33216667,-155.177002,"13 km SSE of Volcano, Hawaii"
hv72054087,19.23399925,-155.3928375,"9 km ENE of PÄhala, Hawaii"
hv72054112,19.22299957,-155.3936615,"9 km ENE of PÄhala, Hawaii"
hv72054122,19.20583344,-155.4086609,"7 km E of PÄhala, Hawaii"
hv72054142,19.22500038,-155.3916626,"9 km ENE of PÄhala, Hawaii"
hv72054147,19.2329998,-155.4001617,"8 km ENE of PÄhala, Hawaii"
hv72054217,19.19400024,-155.472168,"1 km SE of PÄhala, Hawaii"
hv72054432,19.21983337,-155.4101715,"7 km ENE of PÄhala, Hawaii"
hv72054482,19.352,-155.0975,"13 km SSE of Fern Forest, Hawaii"
hv72054752,19.42333412,-155.0461731,"9 km SE of Eden Roc, Hawaii"
hv72054847,19.19233322,-155.4445038,"3 km ESE of Pāhala, Hawaii"
hv72054852,19.34550095,-155.1488342,"13 km S of Fern Forest, Hawaii"
hv72054867,19.24083328,-155.3908386,"10 km ENE of Pāhala, Hawaii"
hv72055052,19.2191658,-155.3928375,"9 km E of Pāhala, Hawaii"
hv72055112,19.37483406,-155.2148285,"7 km SSE of Volcano, Hawaii"
hv72055247,19.24033356,-155.3834991,"10 km ENE of Pāhala, Hawaii"
hv72055282,19.19366646,-155.4759979,"1 km SSE of Pāhala, Hawaii"
hv72055437,19.06966591,-155.4185028,"16 km SSE of Pāhala, Hawaii"
hv72055442,19.10899925,-155.4660034,"10 km S of Pāhala, Hawaii"
hv72055447,19.08699989,-155.482666,"10 km ENE of Naalehu, Hawaii"
hv72055457,18.97083282,-155.4366608,"18 km SE of Naalehu, Hawaii"
hv72055482,19.20100021,-155.4323273,"4 km E of Pāhala, Hawaii"
mb80450389,44.1523333,-115.1763333,"20 km WSW of Stanley, Idaho"
mb80450419,44.2861667,-115.1731667,"20 km WNW of Stanley, Idaho"
mb80450439,44.2793333,-115.1713333,"19 km WNW of Stanley, Idaho"
mb80450479,44.3073333,-115.1713333,"21 km WNW of Stanley, Idaho"
mb80450524,44.5441667,-115.2326667,"43 km NNW of Stanley, Idaho"
mb80450559,44.3158333,-115.1666667,"21 km WNW of Stanley, Idaho"
mb80450619,45.0811667,-111.7578333,"27 km SSE of Virginia City, Montana"
mb80450624,44.3566667,-115.1951667,"25 km NW of Stanley, Idaho"
mb80450724,44.1345,-115.0498333,"12 km SW of Stanley, Idaho"
mb80450764,44.4751667,-115.2251667,"36 km NW of Stanley, Idaho"
mb80450774,44.1068333,-115.0558333,"15 km SW of Stanley, Idaho"
mb80450784,44.2888333,-115.1701667,"20 km WNW of Stanley, Idaho"
mb80450789,44.535,-115.2216667,"41 km NNW of Stanley, Idaho"
mb80450799,44.2846667,-114.4651667,"5 km WNW of Clayton, Idaho"
mb80450829,46.0083333,-112.4688333,"5 km E of Butte, Montana"
mb80450929,46.207,-111.3655,"6 km ENE of Toston, Montana"
mb80450949,46.2001667,-111.3276667,"9 km ENE of Toston, Montana"
mb80451029,44.8271667,-111.5405,"28 km WNW of Hebgen Lake Estates, Montana"
mb80451059,44.111,-115.0933333,"17 km SW of Stanley, Idaho"
mb80451069,44.8291667,-111.5406667,"28 km WNW of Hebgen Lake Estates, Montana"
mb80451134,45.8525,-111.3821667,"3 km W of Manhattan, Montana"
mb80451179,44.4768333,-115.2086667,"35 km NW of Stanley, Idaho"
mb80451199,44.3006667,-115.0321667,"11 km NW of Stanley, Idaho"
mb80451234,44.5346667,-115.2195,"41 km NNW of Stanley, Idaho"
mb80451254,44.6166667,-112.0841667,"29 km NNE of Spencer, Idaho"
mb80451269,44.499,-115.2265,"38 km NW of Stanley, Idaho"
mb80451299,43.709,-110.2028333,"35 km ENE of Kelly, Wyoming"
mb80451329,44.3235,-115.1018333,"17 km NW of Stanley, Idaho"
mb80451399,44.3008333,-115.0083333,"10 km NNW of Stanley, Idaho"
mb80451404,46.0125,-112.4705,"5 km E of Butte, Montana"
mb80451464,46.8555,-112.52,"16 km SE of Lincoln, Montana"
mb80451489,46.1595,-111.628,"4 km S of Radersburg, Montana"
nc71112774,39.7863333,-122.0006667,"5km NNE of Hamilton City, CA"
nc71112779,38.794,-122.7781667,"3km NW of The Geysers, CA"
nc73426691,37.434,-121.783,"8km NNE of Alum Rock, CA"
nc73426706,38.8235,-122.8108333,"7km NW of The Geysers, CA"
nc73426711,38.8231667,-122.8113333,"7km NW of The Geysers, CA"
nc73426716,37.4756667,-121.8185,"9km NE of Milpitas, CA"
nc73426736,37.5158333,-118.8521667,"16km WSW of Toms Place, CA"
nc73426741,37.5523333,-118.8545,"14km SE of Mammoth Lakes, CA"
nc73426746,38.0235,-118.8078333,"28km SE of Bodie, CA"
nc73426751,38.8148346,-122.8239975,"7km NW of The Geysers, CA"
nc73426756,38.8195,-122.824501,"8km NW of The Geysers, CA"
nc73426761,38.7908333,-122.7315,"3km NE of The Geysers, CA"
nc73426766,38.8134995,-122.8208313,"7km NW of The Geysers, CA"
nc73426771,38.0443333,-118.7361667,"30km SE of Bodie, CA"
nc73426776,37.6363333,-118.9363333,"4km E of Mammoth Lakes, CA"
nc73426786,38.8008333,-122.7741667,"3km NNW of The Geysers, CA"
nc73426791,37.5913333,-119.0136667,"6km SSW of Mammoth Lakes, CA"
nc73426796,38.8206673,-122.8134995,"7km NW of The Geysers, CA"
nc73426801,36.5815,-121.4185,"9km NNE of Gonzales, CA"
nc73426806,37.5488333,-118.8648333,"14km SE of Mammoth Lakes, CA"
nc73426816,38.7705,-122.7466667,"1km SE of The Geysers, CA"
nc73426821,38.046,-118.7366667,"30km SE of Bodie, CA"
nc73426826,38.8225,-122.795,"6km NNW of The Geysers, CA"
nc73426831,38.8356667,-122.7903366,"6km WNW of Cobb, CA"
nc73426836,38.835,-122.7893333,"6km WNW of Cobb, CA"
nc73426846,37.2925,-121.6725,"15km E of Seven Trees, CA"
nc73426856,38.7738333,-122.7185,"2km W of Anderson Springs, CA"
nc73426861,37.6478333,-119.3855,"20km ESE of Yosemite Valley, CA"
nc73426871,37.6213333,-119.3275,"26km ESE of Yosemite Valley, CA"
nc73426876,37.6265,-119.3398333,"24km ESE of Yosemite Valley, CA"
nc73426896,38.8226662,-122.8056641,"7km NW of The Geysers, CA"
nc73426901,35.9648333,-120.5121667,"10km NW of Parkfield, CA"
nc73426906,38.8146667,-122.8201667,"7km NW of The Geysers, CA"
nc73426911,38.8341675,-122.8181686,"8km NW of The Geysers, CA"
nc73426916,38.0475,-118.7488333,"29km SE of Bodie, CA"
nc73426921,40.2595,-121.1883333,"5km N of Almanor, CA"
nc73426926,38.8346667,-122.7905,"6km WNW of Cobb, CA"
nc73426931,37.4688333,-121.8203333,"9km ENE of Milpitas, CA"
nc73426936,38.8110008,-122.8248367,"7km WNW of The Geysers, CA"
nc73426941,38.8358333,-122.8078333,"8km WNW of Cobb, CA"
nc73426946,39.4845,-123.3185,"7km NE of Brooktrails, CA"
nc73426951,37.633,-119.041,"6km W of Mammoth Lakes, CA"
nc73426956,38.813,-122.831,"8km WNW of The Geysers, CA"
nc73426961,38.8161659,-122.8218307,"7km NW of The Geysers, CA"
nc73426966,39.4816667,-123.3226667,"7km NE of Brooktrails, CA"
nc73426971,38.8341675,-122.8193359,"8km NW of The Geysers, CA"
nc73426981,38.7750015,-122.7433319,"1km ESE of The Geysers, CA"
nc73426986,38.556,-122.3131667,"12km E of Angwin, CA"
nc73426991,38.8348351,-122.8095016,"8km W of Cobb, CA"
nc73427006,38.8149986,-122.8318329,"8km WNW of The Geysers, CA"
nc73427011,39.932,-120.7898333,"3km NNE of Spring Garden, CA"
nc73427016,38.8133316,-122.8276672,"7km WNW of The Geysers, CA"
nc73427026,38.8209991,-122.8160019,"7km NW of The Geysers, CA"
nc73427031,38.8333321,-122.8195038,"8km NW of The Geysers, CA"
nc73427036,38.8261681,-122.7985001,"6km NW of The Geysers, CA"
nc73427041,38.7944984,-122.8093338,"5km WNW of The Geysers, CA"
nc73427046,38.7896652,-122.817337,"6km WNW of The Geysers, CA"
nc73427051,37.6411667,-119.3851667,"20km ESE of Yosemite Valley, CA"
nc73427056,36.3821667,-120.9596667,"23km SE of Pinnacles, CA"
nc73427061,38.8058333,-122.8105,"6km NW of The Geysers, CA"
nc73427076,36.9586667,-121.5825,"5km SSW of Gilroy, CA"
nc73427086,38.8158333,-122.8176667,"7km NW of The Geysers, CA"
nc73427091,40.3973333,-123.9196667,"19km SE of Rio Dell, CA"
nc73427096,36.1425,-120.0475,"8km SE of Huron, CA"
nc73427111,38.8251648,-122.7861633,"6km W of Cobb, CA"
nc73427116,38.8258324,-122.7858353,"6km W of Cobb, CA"
nc73427126,37.3295,-122.2156667,"6km SSE of Portola Valley, CA"
nc73427136,38.834,-122.8191667,"8km NW of The Geysers, CA"
nc73427156,38.8321648,-122.8191681,"8km NW of The Geysers, CA"
nc73427161,35.9678333,-120.5123333,"11km NW of Parkfield, CA"
nc73427166,36.6826667,-121.2853333,"12km SSE of Tres Pinos, CA"
nc73427176,38.8344994,-122.8083344,"8km W of Cobb, CA"
nc73427186,38.7911682,-122.7241669,"3km ENE of The Geysers, CA"
nc73427191,38.8296667,-122.8155,"8km NW of The Geysers, CA"
nc73427196,38.8283348,-122.8146667,"8km NW of The Geysers, CA"
nc73427206,38.8175011,-122.8243332,"7km NW of The Geysers, CA"
nc73427211,38.798,-122.8146667,"6km WNW of The Geysers, CA"
nc73427226,36.5806667,-121.0375,"11km ENE of Pinnacles, CA"
nc73427241,38.7830009,-122.7353363,"2km ENE of The Geysers, CA"
nc73427246,38.8256683,-122.8548355,"10km WNW of The Geysers, CA"
nc73427251,38.8375,-122.8081667,"8km WNW of Cobb, CA"
nc73427261,38.8306667,-122.8025,"7km W of Cobb, CA"
nc73427266,38.815,-122.8086667,"6km NW of The Geysers, CA"
nc73427271,38.7786667,-122.766,"1km W of The Geysers, CA"
nc73427286,40.4608333,-121.3713333,"20km NE of Mineral, CA"
nc73427301,37.4105,-121.7585,"8km NE of Alum Rock, CA"
nc73427306,38.8276672,-122.8116684,"7km NW of The Geysers, CA"
nc73427311,36.6971667,-121.3751667,"11km SSW of Tres Pinos, CA"
nc73427331,38.8128319,-122.8236694,"7km NW of The Geysers, CA"
nc73427336,38.7966652,-122.8151703,"6km WNW of The Geysers, CA"
nc73427341,38.8133316,-122.8263321,"7km WNW of The Geysers, CA"
nc73427351,35.982,-120.5351667,"13km NW of Parkfield, CA"
nc73427356,38.8120003,-122.8150024,"6km NW of The Geysers, CA"
nc73427366,38.823,-122.855,"10km WNW of The Geysers, CA"
nc73427371,38.8345,-122.8076667,"8km W of Cobb, CA"
nc73427381,38.0383333,-118.7691667,"29km SE of Bodie, CA"
nc73427386,38.819,-122.7618333,"3km W of Cobb, CA"
nc73427396,37.63,-118.9113333,"6km E of Mammoth Lakes, CA"
nc73427401,38.4213333,-122.2265,"12km E of Yountville, CA"
nc73427406,38.7953333,-122.792,"4km WNW of The Geysers, CA"
nc73427411,37.6241667,-119.3401667,"25km ESE of Yosemite Valley, CA"
nc73427416,38.8281667,-122.7488333,"2km WNW of Cobb, CA"
nc73427426,38.832,-122.8823333,"12km ENE of Cloverdale, CA"
nc73427441,38.041,-118.7651667,"29km SE of Bodie, CA"
nc73427446,38.0438333,-118.7673333,"28km SE of Bodie, CA"
nc73427451,38.8331667,-122.8823333,"12km ENE of Cloverdale, CA"
nc73427461,37.5505,-118.852,"15km SE of Mammoth Lakes, CA"
nc73427466,38.8076667,-122.8253333,"7km WNW of The Geysers, CA"
nc73427471,38.837,-122.7828333,"5km WNW of Cobb, CA"
nc73427476,38.8086667,-122.739,"2km SW of Cobb, CA"
nc73427486,35.9016667,-120.4321667,"0km N of Parkfield, CA"
nc73427491,38.8146667,-122.8075,"6km NW of The Geysers, CA"
nc73427496,38.8203333,-122.8096667,"7km NW of The Geysers, CA"
nc73427506,39.7893333,-123.3526667,"9km W of Covelo, CA"
nc73427516,38.8083333,-122.8276667,"7km WNW of The Geysers, CA"
nc73427521,38.8381667,-122.8091667,"8km WNW of Cobb, CA"
nc73427541,40.7888333,-123.384,"27km SE of Willow Creek, CA"
nc73427571,40.2361667,-121.38,"15km WSW of Chester, CA"
nc73427596,38.8266678,-122.8051682,"7km NW of The Geysers, CA"
nc73427606,40.3005,-124.445,"14km WSW of Petrolia, CA"
nc73427616,38.834,-122.8075,"7km W of Cobb, CA"
nc73427621,40.2921667,-124.4453333,"14km WSW of Petrolia, CA"
nc73427626,38.8341667,-122.8085,"8km W of Cobb, CA"
nc73427636,40.653,-121.2336667,"39km N of Chester, CA"
nc73427641,40.2998333,-124.555,"23km W of Petrolia, CA"
nc73427646,37.5943333,-118.9778333,"5km S of Mammoth Lakes, CA"
nc73427656,37.643,-118.9673333,"1km ENE of Mammoth Lakes, CA"
nc73427661,37.8548333,-122.2385,"3km N of Piedmont, CA"
nc73427666,38.037,-118.7875,"28km SE of Bodie, CA"
nc73427671,38.8341675,-122.8178329,"8km NW of The Geysers, CA"
nc73427676,38.8391685,-122.8236694,"9km WNW of Cobb, CA"
nc73427681,38.0445,-118.7313333,"31km SE of Bodie, CA"
nc73427691,40.742,-123.3063333,"23km NNW of Hayfork, CA"
nc73427696,39.5363333,-122.006,"16km E of Willows, CA"
nc73427711,38.8143349,-122.8259964,"7km NW of The Geysers, CA"
nc73427716,38.0383333,-118.7975,"27km SE of Bodie, CA"
nc73427721,40.304,-124.3945,"10km WSW of Petrolia, CA"
nc73427736,38.8358345,-122.7903366,"6km WNW of Cobb, CA"
nc73427741,36.809,-121.5358333,"4km S of San Juan Bautista, CA"
nc73427746,38.8013344,-122.7741699,"3km NNW of The Geysers, CA"
nc73427751,38.8310013,-122.7559967,"3km WNW of Cobb, CA"
nc73427756,40.6615,-124.894,"54km W of Ferndale, CA"
nc73427761,38.7970009,-122.8166656,"6km WNW of The Geysers, CA"
nc73427766,38.8121667,-122.8166667,"6km NW of The Geysers, CA"
nc73427771,38.8331667,-122.8075,"7km W of Cobb, CA"
nc73427776,38.836,-122.8003333,"7km WNW of Cobb, CA"
nc73427781,38.8185005,-122.8071671,"6km NW of The Geysers, CA"
nc73427786,38.8100014,-122.8264999,"7km WNW of The Geysers, CA"
nc73427791,38.8213348,-122.7803345,"5km W of Cobb, CA"
nc73427796,37.415,-121.7673333,"8km NE of Alum Rock, CA"
nc73427801,37.8215,-121.954,"2km SSE of Diablo, CA"
nc73427821,38.8084984,-122.8255005,"7km WNW of The Geysers, CA"
nc73427841,37.5268333,-118.8258333,"13km WSW of Toms Place, CA"
nc73427856,38.78,-122.7225,"3km WNW of Anderson Springs, CA"
nc73427861,38.8916667,-122.7953333,"10km NW of Cobb, CA"
nc73427866,38.7801667,-122.7243333,"3km E of The Geysers, CA"
nc73427871,37.6365,-118.9471667,"3km E of Mammoth Lakes, CA"
nc73427876,38.7788333,-122.7213333,"3km W of Anderson Springs, CA"
nc73427881,37.6356667,-118.9471667,"3km E of Mammoth Lakes, CA"
nc73427886,36.6686667,-121.2921667,"14km S of Tres Pinos, CA"
nc73427891,38.7836685,-122.7600021,"1km NNW of The Geysers, CA"
nc73427906,37.4098333,-122.2113333,"4km NE of Portola Valley, CA"
nc73427911,38.798,-122.821,"6km WNW of The Geysers, CA"
nc73427921,38.8358333,-122.7948333,"6km WNW of Cobb, CA"
nc73427926,38.8353348,-122.7900009,"6km WNW of Cobb, CA"
nc73427931,38.8363333,-122.7948333,"6km WNW of Cobb, CA"
nc73427936,36.0041667,-120.5821667,"18km NW of Parkfield, CA"
nc73427941,38.8243332,-122.8031693,"7km NW of The Geysers, CA"
nc73427946,38.8255,-122.802,"7km NW of The Geysers, CA"
nc73427951,38.8218346,-122.8093338,"7km NW of The Geysers, CA"
nc73427956,37.4151667,-122.2096667,"4km WSW of Stanford, CA"
nc73427966,38.8093338,-122.8259964,"7km WNW of The Geysers, CA"
nc73427976,35.7813333,-120.3241667,"7km NNW of Cholame, CA"
nc73427981,38.800499,-122.770668,"3km NNW of The Geysers, CA"
nc73427991,38.8101654,-122.7900009,"5km NW of The Geysers, CA"
nc73427996,38.814167,-122.8106689,"6km NW of The Geysers, CA"
nc73428011,38.8348351,-122.8133316,"8km W of Cobb, CA"
nc73428021,38.814,-122.8226667,"7km NW of The Geysers, CA"
nc73428026,35.9635,-120.5126667,"10km NW of Parkfield, CA"
nc73428036,37.6191667,-118.8776667,"9km ESE of Mammoth Lakes, CA"
nc73428051,37.5958333,-118.8726667,"10km ESE of Mammoth Lakes, CA"
nc73428061,37.638,-118.9481667,"3km E of Mammoth Lakes, CA"
nc73428066,40.3366667,-125.106,"70km W of Petrolia, CA"
nc73428076,38.8241667,-122.7891667,"6km W of Cobb, CA"
nc73428086,37.3798333,-122.2586667,"2km WSW of Portola Valley, CA"
nc73428091,37.6378333,-118.9505,"2km E of Mammoth Lakes, CA"
nc73428096,40.3015,-124.4731667,"16km W of Petrolia, CA"
nc73428101,38.834,-122.8021667,"7km W of Cobb, CA"
nc73428116,37.6263333,-118.836,"13km E of Mammoth Lakes, CA"
nc73428121,37.3738333,-121.7641667,"6km E of Alum Rock, CA"
nc73428126,37.4108333,-122.2083333,"4km NE of Portola Valley, CA"
nc73428131,37.4136667,-122.2093333,"4km WSW of Stanford, CA"
nc73428136,35.8651667,-120.4021667,"4km SE of Parkfield, CA"
